productId,avg_rating,avg_sentiment_amazon,avg_sentiment_imdb_es,avg_sentiment_acl,n_reviews
B0001EYSQC,4.532467532467533,0.922077922077922,0.935064935064935,0.935064935064935,77
B0001G6PZC,4.122935779816514,0.8788990825688073,0.8458715596330275,0.8458715596330275,545
B0001GH7V8,4.304347826086956,0.8985507246376812,0.5797101449275363,0.5797101449275363,138
B0001GH7VI,4.666666666666667,1.0,1.0,1.0,3
B0001GH7VS,4.333333333333333,1.0,0.8888888888888888,0.8888888888888888,9
B0001IXU3K,2.5,0.5,0.25,0.25,4
B0001K5GOO,4.576923076923077,1.0,0.9230769230769231,0.9230769230769231,26
B0001LQJW6,5.0,1.0,1.0,1.0,2
B0001LQJWG,4.5,1.0,0.75,0.75,4
B0001ME59O,5.0,1.0,1.0,1.0,1
B0001ME59Y,5.0,1.0,1.0,1.0,1
B0001MIRDE,3.75,0.75,1.0,1.0,4
B0001NBNF2,3.2857142857142856,0.7053571428571429,0.36607142857142855,0.36607142857142855,112
B0001WAMRS,4.125,0.875,0.875,0.875,8
B0001WJN8M,2.0,0.0,0.0,0.0,3
B0001WTUZI,3.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,13
B0001WTVAM,3.875,0.875,0.75,0.75,8
B0001XAQA0,4.5,1.0,0.5,0.5,2
B0001XARPO,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
B0001Y4LSM,4.25,0.9166666666666666,0.8333333333333334,0.8333333333333334,12
B0001Z3HIG,3.642857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,14
B00020HBN2,5.0,1.0,1.0,1.0,2
B00020HBNC,5.0,1.0,1.0,1.0,3
B00020HBNW,5.0,1.0,1.0,1.0,1
B00020X8MA,2.1666666666666665,0.3333333333333333,0.8333333333333334,0.8333333333333334,6
B00022LIR0,5.0,1.0,1.0,1.0,1
B00022PZJW,5.0,1.0,1.0,1.0,1
B00022VM5I,3.72,0.81,0.78,0.78,100
B00022VM5S,4.333333333333333,1.0,0.6666666666666666,0.6666666666666666,3
B00026EXZ0,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
B00026L92K,3.0,1.0,1.0,1.0,1
B00027JYT4,3.2,0.6,0.8,0.8,5
B00028G4UU,5.0,1.0,1.0,1.0,1
B00028G74S,3.0,1.0,0.0,0.0,1
B0002910TY,4.0,1.0,0.0,0.0,1
B000299URS,4.0,1.0,0.75,0.75,4
B00029RRIM,4.75,1.0,0.75,0.75,4
B0002A2VR8,4.0,1.0,0.0,0.0,1
B0002B54P8,4.0,1.0,0.0,0.0,1
B0002B55DE,4.284009546539379,0.8902147971360382,0.3818615751789976,0.3818615751789976,419
B0002BO0V2,4.0,1.0,1.0,1.0,4
B0002BO0YY,4.428571428571429,0.8571428571428571,0.7857142857142857,0.7857142857142857,14
B0002EJ87U,4.0,1.0,1.0,1.0,1
B0002EXFNI,3.929936305732484,0.8598726114649682,0.6815286624203821,0.6815286624203821,157
B0002HOEP8,3.6739130434782608,0.8913043478260869,0.43478260869565216,0.43478260869565216,46
B0002HOEPI,3.6739130434782608,0.8913043478260869,0.43478260869565216,0.43478260869565216,46
B0002I82XW,4.537634408602151,0.9354838709677419,0.8602150537634409,0.8602150537634409,93
B0002I8336,4.0,1.0,1.0,1.0,1
B0002I833G,4.472727272727273,0.9636363636363636,0.9636363636363636,0.9636363636363636,55
B0002J4ZW8,2.9054054054054053,0.5405405405405406,0.1891891891891892,0.1891891891891892,74
B0002PYS4M,4.111111111111111,0.8888888888888888,0.7777777777777778,0.7777777777777778,9
B0002RQ2VW,4.1,1.0,0.9,0.9,10
B0002TT06Y,3.1538461538461537,0.6923076923076923,0.23076923076923078,0.23076923076923078,13
B0002UP0KS,5.0,1.0,0.5,0.5,10
B0002V7TJC,4.076923076923077,0.9230769230769231,0.9230769230769231,0.9230769230769231,13
B0002V7TJM,4.5,1.0,0.75,0.75,8
B0002V7TJW,4.5,1.0,0.75,0.75,8
B0002V9GOI,1.0,0.0,0.0,0.0,1
B0002VGSKS,2.0,0.5,1.0,1.0,2
B0002VKZYS,3.375,0.625,0.375,0.375,8
B0002W19Z6,4.6,0.95,0.9,0.9,20
B0003OXEE2,4.166666666666667,0.8518518518518519,0.5740740740740741,0.5740740740740741,54
B00062IZGI,2.0,0.0,1.0,1.0,1
B00062IZGS,3.25,0.5,0.5,0.5,4
B00062IZLI,3.5405405405405403,0.7027027027027027,0.7567567567567568,0.7567567567567568,37
B00064N6VU,4.5,1.0,0.8333333333333334,0.8333333333333334,6
B00067BBR8,4.428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B00068S3VY,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,6
B0006A9FPA,5.0,1.0,1.0,1.0,8
B0006A9FPU,5.0,1.0,1.0,1.0,8
B0006FFRD4,3.0,0.5,0.5,0.5,2
B0006FFRDE,3.0,0.5,0.5,0.5,2
B0006FFRDO,5.0,1.0,1.0,1.0,2
B0006GAI6E,3.3207547169811322,0.8490566037735849,0.5094339622641509,0.5094339622641509,53
B0006GAI6O,3.8956043956043955,0.8571428571428571,0.8296703296703297,0.8296703296703297,182
B0006GAOL8,4.465753424657534,0.9863013698630136,0.9726027397260274,0.9726027397260274,73
B0006GAOLI,1.0,0.0,1.0,1.0,1
B0006HBV46,4.2,1.0,1.0,1.0,5
B0006HBZXS,4.32258064516129,0.9032258064516129,0.8306451612903226,0.8306451612903226,124
B0006J27YW,3.0,1.0,0.0,0.0,1
B0006N2DS8,2.9,0.6,0.5,0.5,10
B0006U5UPO,3.7333333333333334,0.8888888888888888,0.8,0.8,45
B0006UYNSO,4.184210526315789,0.9736842105263158,0.8947368421052632,0.8947368421052632,38
B0006VY6MG,5.0,1.0,1.0,1.0,2
B00074DXMQ,3.0,0.6,0.3,0.3,10
B00076ON5U,3.6923076923076925,0.6923076923076923,0.6153846153846154,0.6153846153846154,13
B00077BOSS,4.0,1.0,1.0,1.0,1
B00077BPBY,5.0,1.0,1.0,1.0,2
B0007LPS7W,4.019607843137255,0.803921568627451,0.8235294117647058,0.8235294117647058,51
B0007M21Y4,4.5,1.0,1.0,1.0,2
B0007N1JYG,5.0,1.0,1.0,1.0,5
B0007NMJZ4,5.0,1.0,1.0,1.0,2
B0007NMJZO,4.6923076923076925,1.0,0.9230769230769231,0.9230769230769231,13
B0007OCG4W,3.358447488584475,0.6940639269406392,0.6529680365296804,0.6529680365296804,438
B0007OP1A8,4.142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B0007OP1AS,3.0,1.0,1.0,1.0,1
B0007ORDMW,5.0,1.0,1.0,1.0,2
B0007R4T5I,4.666666666666667,1.0,1.0,1.0,3
B0007VY49K,3.0,1.0,0.0,0.0,1
B0007VY4O0,1.0,0.0,0.0,0.0,1
B0007VY51C,2.0,0.5,0.5,0.5,2
B0007VY51W,3.4,0.6,0.2,0.2,5
B0007YXPCY,5.0,1.0,1.0,1.0,1
B0007Z9RCU,3.769230769230769,0.8461538461538461,0.6923076923076923,0.6923076923076923,13
B00081U75O,2.75,0.45,0.5,0.5,20
B0008ENIM0,3.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,3
